poem_title,section,slug,path,versions,author_lines,viewport_width,content_width,font_size,font_family,automatic_wraps,affected_lines,affected_line_share,wrap_free
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,360,324,18,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,360,324,17,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,360,324,16,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,384,348,18,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,384,348,17,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,384,348,16,"""Times New Roman"", Times, serif",1,1,0.083333,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,390,354,18,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,390,354,17,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,390,354,16,"""Times New Roman"", Times, serif",1,1,0.083333,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,393,357,18,"""Times New Roman"", Times, serif",3,3,0.250000,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,393,357,17,"""Times New Roman"", Times, serif",2,2,0.166667,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,393,357,16,"""Times New Roman"", Times, serif",1,1,0.083333,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,414,378,18,"""Times New Roman"", Times, serif",2,2,0.166667,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,414,378,17,"""Times New Roman"", Times, serif",1,1,0.083333,false
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Три поразительных слова,moment,three-striking-words,/moment/three-striking-words,2,12,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,320,284,18,"""Times New Roman"", Times, serif",29,29,0.432836,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,320,284,17,"""Times New Roman"", Times, serif",25,25,0.373134,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,320,284,16,"""Times New Roman"", Times, serif",13,13,0.194030,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,360,324,18,"""Times New Roman"", Times, serif",13,13,0.194030,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,360,324,17,"""Times New Roman"", Times, serif",8,8,0.119403,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,360,324,16,"""Times New Roman"", Times, serif",3,3,0.044776,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,384,348,18,"""Times New Roman"", Times, serif",7,7,0.104478,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,384,348,17,"""Times New Roman"", Times, serif",3,3,0.044776,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,384,348,16,"""Times New Roman"", Times, serif",1,1,0.014925,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,390,354,18,"""Times New Roman"", Times, serif",5,5,0.074627,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,390,354,17,"""Times New Roman"", Times, serif",3,3,0.044776,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,390,354,16,"""Times New Roman"", Times, serif",1,1,0.014925,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,393,357,18,"""Times New Roman"", Times, serif",5,5,0.074627,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,393,357,17,"""Times New Roman"", Times, serif",3,3,0.044776,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,414,378,18,"""Times New Roman"", Times, serif",3,3,0.044776,false
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Молчание растений,moment,silence-of-plants,/moment/silence-of-plants,2,67,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,320,284,18,"""Times New Roman"", Times, serif",11,11,0.196429,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,320,284,17,"""Times New Roman"", Times, serif",6,6,0.107143,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,320,284,16,"""Times New Roman"", Times, serif",5,5,0.089286,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,360,324,18,"""Times New Roman"", Times, serif",5,5,0.089286,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,360,324,17,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,360,324,16,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,384,348,18,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,384,348,17,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,384,348,16,"""Times New Roman"", Times, serif",2,2,0.035714,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,390,354,18,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,390,354,17,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,390,354,16,"""Times New Roman"", Times, serif",2,2,0.035714,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,393,357,18,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,393,357,17,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,393,357,16,"""Times New Roman"", Times, serif",2,2,0.035714,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,414,378,18,"""Times New Roman"", Times, serif",3,3,0.053571,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,414,378,17,"""Times New Roman"", Times, serif",2,2,0.035714,false
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
"Платон, или зачем",moment,plato-or-why,/moment/plato-or-why,2,56,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,320,284,18,"""Times New Roman"", Times, serif",13,13,0.168831,false
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,320,284,17,"""Times New Roman"", Times, serif",8,8,0.103896,false
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,320,284,16,"""Times New Roman"", Times, serif",6,6,0.077922,false
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,360,324,18,"""Times New Roman"", Times, serif",6,6,0.077922,false
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,360,324,17,"""Times New Roman"", Times, serif",4,4,0.051948,false
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,384,348,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,390,354,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,390,354,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,393,357,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,393,357,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,414,378,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Маленькая девочка стаскивает скатерть,moment,little-girl-pull-tablecloth,/moment/little-girl-pull-tablecloth,3,77,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,320,284,18,"""Times New Roman"", Times, serif",2,2,0.071429,false
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,320,284,17,"""Times New Roman"", Times, serif",2,2,0.071429,false
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,320,284,16,"""Times New Roman"", Times, serif",1,1,0.035714,false
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,360,324,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,360,324,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,384,348,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,390,354,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,390,354,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,393,357,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,393,357,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,414,378,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Из воспоминаний,moment,from-memories,/moment/from-memories,2,28,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,320,284,18,"""Times New Roman"", Times, serif",5,5,0.131579,false
Лужа,moment,puddle,/moment/puddle,2,38,320,284,17,"""Times New Roman"", Times, serif",4,4,0.105263,false
Лужа,moment,puddle,/moment/puddle,2,38,320,284,16,"""Times New Roman"", Times, serif",2,2,0.052632,false
Лужа,moment,puddle,/moment/puddle,2,38,360,324,18,"""Times New Roman"", Times, serif",1,1,0.026316,false
Лужа,moment,puddle,/moment/puddle,2,38,360,324,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,384,348,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,390,354,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,390,354,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,393,357,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,393,357,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,414,378,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Лужа,moment,puddle,/moment/puddle,2,38,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая любовь,moment,first-love,/moment/first-love,2,42,320,284,18,"""Times New Roman"", Times, serif",6,6,0.142857,false
Первая любовь,moment,first-love,/moment/first-love,2,42,320,284,17,"""Times New Roman"", Times, serif",1,1,0.023810,false
Первая любовь,moment,first-love,/moment/first-love,2,42,320,284,16,"""Times New Roman"", Times, serif",1,1,0.023810,false
Первая любовь,moment,first-love,/moment/first-love,2,42,360,324,18,"""Times New Roman"", Times, serif",1,1,0.023810,false
Первая любовь,moment,first-love,/moment/first-love,2,42,360,324,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая любовь,moment,first-love,/moment/first-love,2,42,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая любовь,moment,first-love,/moment/first-love,2,42,384,348,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая любовь,moment,first-love,/moment/first-love,2,42,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая любовь,moment,first-love,/moment/first-love,2,42,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
